id	type	name	coords	image_id	image_name	commune	dossier_cote	image_cote	image_index	image_url	image_width	image_height	is_blank	classe	tag	color
b9b5318e-3557-42ca-a8c6-690b825aaa90	page	FRAD094_3P_000464_0110	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	70cfd1e3-fbbc-4abb-909a-ac7708b322ce	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0110.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0110	110	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0110.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
45eea3de-b416-4205-bb4b-50fc0d898529	page	FRAD094_3P_000464_0111	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	b09757df-47b7-4172-8d9d-36316da41323	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0111.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0111	111	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0111.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
e27f8ade-3541-4ff3-88ae-062b64d2583c	page	FRAD094_3P_000464_0112	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	01151c68-6008-403b-a687-fa2c487696da	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0112.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0112	112	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0112.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
21fa24d3-1843-4db2-8bf5-3a158527529e	page	FRAD094_3P_000464_0113	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	26ba1644-7841-46ba-add0-f54641f9072c	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0113.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0113	113	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0113.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
a292ffe5-b932-4085-8cbe-395d4faf1304	page	FRAD094_3P_000464_0116	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	1bc9b0f1-803f-4c75-8126-e7d7efcc4834	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0116.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0116	116	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0116.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
b6d7c9f7-1452-4e20-a75a-2a804491fcef	page	FRAD094_3P_000464_0117	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	07b0a784-19be-4f00-b273-d2bd3095f403	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0117.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0117	117	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0117.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
a2e903ff-2aa8-49de-9cf8-c856bc4f5a99	page	FRAD094_3P_000464_0118	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	de299fa3-7561-4cda-babb-0425787f825c	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0118.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0118	118	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0118.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
d13433e4-4726-434f-9a06-49f198d753a2	page	FRAD094_3P_000464_0119	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	37f255e1-2202-428e-8ea5-789e94313d8c	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0119.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0119	119	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0119.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
8cad4392-3c1a-44e6-b8a9-bc70fcb728a2	page	FRAD094_3P_000464_0138	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	963111f1-e504-47cf-b77d-e134844c35e6	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0138.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0138	138	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0138.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_couv	AP_1822	COLOR
ffdec0bd-5d67-4584-8d9e-368b1e854ab9	page	FRAD094_3P_000464_0139	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	17fcec81-ba8d-4b6d-9c55-09dc03321602	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0139.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0139	139	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0139.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	True	ets_tab_p1	AP_1822	COLOR
57c5ac4b-0460-433e-9472-86348bae8a74	page	FRAD094_3P_000464_0140	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	9dac4943-54f1-46be-a7ee-93c0657e3805	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0140.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0140	140	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0140.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
42a5f42e-5070-469c-b70b-9ca7a5acec35	page	FRAD094_3P_000464_0141	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	b4d1e093-4ee5-4fdc-aefa-4212523910fd	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0141.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0141	141	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0141.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
5ba8f2b9-982b-47c7-90bf-9cc9df65618b	page	FRAD094_3P_000464_0259	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	197e1b04-f54e-4289-a5de-6f2352741f1e	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0259.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0259	259	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0259.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
d83f97c0-ce7f-4049-9130-4bb6e21def06	page	FRAD094_3P_000464_0260	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	5e6210b7-1bce-40a3-85cf-754abea2e036	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0260.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0260	260	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0260.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
95f1e5a7-5d54-445e-b2b9-2f77beef13b6	page	FRAD094_3P_000464_0261	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	bcd4c62b-b0ad-4d8c-b887-be4762a2554d	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0261.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0261	261	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0261.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
41476ffd-f527-471b-9b34-f8efce4c2dc8	page	FRAD094_3P_000464_0262	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	7d2d606f-db3f-4c8a-9caf-ac8cdc22b692	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0262.jpg	LEPERREUX	3P_000464	FRAD094_3P_000464_0262	262	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPERREUX%2F3P_000464%2FFRAD094_3P_000464_0262.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
7d405792-4ddd-4f15-9e4b-7190b4d6987a	page	FRAD094_3P_000491_0003	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	d5e6dbd4-b64c-45f5-ba58-b75e56a88871	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0003.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0003	3	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0003.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
1a6db1a8-7db9-4e05-b9d4-d07c6a8f5c56	page	FRAD094_3P_000491_0004	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	8a3b0855-8397-49f3-b0ef-26fa8a9a225f	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0004.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0004	4	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0004.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
c8f63cce-b3af-4192-b17d-8b071dd216bd	page	FRAD094_3P_000491_0005	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	5f117afe-e277-4068-8c58-8cff739ba73a	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0005.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0005	5	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0005.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
e1935a96-7a90-440b-b1b6-6bd1e8d0ac02	page	FRAD094_3P_000491_0006	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	bfb3ef56-c80b-4c2b-ae0e-be956ebebbeb	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0006.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0006	6	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0006.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
83191aa8-75ae-43a3-b0e0-3971640263bb	page	FRAD094_3P_000491_0008	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	cf6e2c30-5b63-4a10-894a-91d07c627dbf	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0008.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0008	8	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0008.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
4051c4d6-f277-44c3-8385-e107238aae96	page	FRAD094_3P_000491_0009	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	2c7a6bb6-fd29-4944-89a5-1c843e8ecc8e	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0009.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0009	9	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0009.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
b789c7fa-1d1d-4bcf-a8dc-0e5f1f6ee358	page	FRAD094_3P_000491_0010	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	4bb6af9c-9991-4781-9d88-a9b3432e293d	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0010.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0010	10	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0010.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
4b7a2638-6fce-4558-8d17-17782e5b0fcf	page	FRAD094_3P_000491_0011	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	05279994-bcb6-41d0-88ed-331bbd0d5e02	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0011.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0011	11	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0011.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
728e4747-9deb-41d1-a4eb-10529a38b0ba	page	FRAD094_3P_000491_0013	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	abf48383-129d-4da6-803c-d1fe1d5e912f	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0013.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0013	13	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0013.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
0f1891a6-39dc-4a80-a996-718491298b57	page	FRAD094_3P_000491_0014	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	237b8b9c-ed10-4d64-82b4-16de7c80058f	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0014.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0014	14	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0014.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
9028b281-0298-4e87-9e3f-5dbafbecb2d9	page	FRAD094_3P_000491_0015	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	a44abc1c-a4f4-4343-af53-8377ca00bb6c	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0015.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0015	15	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0015.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
75fc0f31-03c0-445c-a146-e667ded161a3	page	FRAD094_3P_000491_0016	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	01d5a46c-9c0c-4c9c-907f-613981c079ba	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0016.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0016	16	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0016.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
4a808883-7d83-467f-af04-662f5267d859	page	FRAD094_3P_000491_0021	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	bb0c976c-1da5-41de-bcef-6cf55f99cb49	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0021.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0021	21	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0021.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	True	ets_tab_p1	AP_1822	COLOR
e9cc2841-22ac-4035-8b22-b2bb0807b19f	page	FRAD094_3P_000491_0022	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	c993a582-a3cc-4a2e-9a52-fcfd7142827d	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0022.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0022	22	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0022.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	True	ets_tab_p1	AP_1822	COLOR
7cc735a8-3de4-4c81-b409-959210735049	page	FRAD094_3P_000491_0023	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	5d71df83-1ed6-488b-b3a7-f002cd020118	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0023.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0023	23	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0023.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_recap_inter	AP_1822	COLOR
2a650a8b-d286-467b-91b4-5750620f7af9	page	FRAD094_3P_000491_0024	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	1b734364-b9a4-4750-9fdb-f790c7772275	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0024.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0024	24	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0024.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_recap_inter	AP_1822	COLOR
5f14d70c-f90d-4c79-8390-bd5b7b5ab653	page	FRAD094_3P_000491_0031	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	43325f02-d24e-4ee1-a838-8ca96ab082f7	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0031.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0031	31	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0031.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
5507f5f0-ade4-4a54-8258-e6ce407b7bdc	page	FRAD094_3P_000491_0032	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	0859a294-4c4d-4446-8491-1710d34cdf8a	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0032.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0032	32	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0032.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
3eda7230-aad8-41ae-8f4e-b3697a7f3544	page	FRAD094_3P_000491_0033	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	5eb6b190-3831-43a6-8219-fce73404d1df	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0033.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0033	33	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0033.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_couv	AP_1822	COLOR
9b29b24a-c1ca-49cc-8a05-cbb71344ed1d	page	FRAD094_3P_000491_0034	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	a3a7525e-b6c4-4292-abd4-60c63a455ab3	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0034.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0034	34	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0034.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
fe2fdfcc-6de5-4412-828b-6f0270d4ae7b	page	FRAD094_3P_000491_0035	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	cc1f91b0-2429-4fd4-9e59-abcde74a86b2	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0035.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0035	35	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0035.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
39410aa4-2169-4ccc-a13b-4c46f42be70e	page	FRAD094_3P_000491_0036	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	af03aef5-911b-4453-a740-05b36262b10b	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0036.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0036	36	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0036.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
830b9d4d-216e-4176-b82d-c3e17f49da9e	page	FRAD094_3P_000491_0037	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	c5ecb3bf-9521-4d90-b27c-67169776d41a	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0037.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0037	37	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0037.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
20efdef8-afed-46d3-b420-680b1bec0ae1	page	FRAD094_3P_000491_0038	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	0629ca0d-a297-47fc-ab90-1a3c4d89d90b	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0038.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0038	38	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0038.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_tab_p1	AP_1822	COLOR
d7af26d3-77c0-4b62-81e6-1bd7b830a204	page	FRAD094_3P_000491_0049	[[0, 0], [0, 4544], [3264, 4544], [3264, 0], [0, 0]]	4ce6e37f-d94d-49fa-b8e4-f75c3f62b6a0	CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0049.jpg	LEPLESSIS	3P_000491	FRAD094_3P_000491_0049	49	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLEPLESSIS%2F3P_000491%2FFRAD094_3P_000491_0049.jpg/0,0,3264,4544/full/0/default.jpg	3264	4544	False	ets_couv	AP_1822	COLOR
